Camara,id,apellido,nombre,partido,genero,Nacimiento,Comisiones,Posición
senadores,278,García Cabeza de Vaca,Ismael,PAN,v,04/11/1972,Marina,Secretario/a
senadores,278,García Cabeza de Vaca,Ismael,PAN,v,04/11/1972,Seguridad Pública,Secretario/a
senadores,278,García Cabeza de Vaca,Ismael,PAN,v,04/11/1972,Defensa Nacional,Integrante
senadores,278,García Cabeza de Vaca,Ismael,PAN,v,04/11/1972,Energía,Integrante
senadores,289,Hernández Ramos,Minerva,PAN,f,15/09/1969,Educación,Secretario/a
senadores,289,Hernández Ramos,Minerva,PAN,f,15/09/1969,Hacienda y Crédito Público,Secretario/a
senadores,289,Hernández Ramos,Minerva,PAN,f,15/09/1969,Administración,Integrante
senadores,289,Hernández Ramos,Minerva,PAN,f,15/09/1969,Economía,Integrante
senadores,233,Kuri González,Mauricio,PAN,v,09/05/1969,Ciencia y Tecnología,Integrante
senadores,233,Kuri González,Mauricio,PAN,v,09/05/1969,Derechos Humanos,Integrante
senadores,182,López Rabadán,Kenia,PAN,f,25/10/1974,Derechos Humanos,Presidente/a
senadores,182,López Rabadán,Kenia,PAN,f,25/10/1974,Defensa Nacional,Integrante
senadores,182,López Rabadán,Kenia,PAN,f,25/10/1974,Estudios Legislativos Primera,Integrante
senadores,182,López Rabadán,Kenia,PAN,f,25/10/1974,Para la Igualdad de Género,Integrante
senadores,182,López Rabadán,Kenia,PAN,f,25/10/1974,Trabajo y Previsión Social,Integrante
senadores,185,Madero Muñoz,Gustavo Enrique,PAN,v,16/12/1955,Economía,Presidente/a
senadores,185,Madero Muñoz,Gustavo Enrique,PAN,v,16/12/1955,Ciencia y Tecnología,Integrante
senadores,185,Madero Muñoz,Gustavo Enrique,PAN,v,16/12/1955,Desarrollo y Bienestar Social,Integrante
senadores,185,Madero Muñoz,Gustavo Enrique,PAN,v,16/12/1955,Hacienda y Crédito Público,Integrante
senadores,185,Madero Muñoz,Gustavo Enrique,PAN,v,16/12/1955,Relaciones Exteriores América del Norte,Integrante
senadores,185,Madero Muñoz,Gustavo Enrique,PAN,v,16/12/1955,Relaciones Exteriores América Latina y el Caribe,Integrante
senadores,186,Márquez Alvarado,Martha Cecilia,PAN,f,29/07/1984,Salud,Secretario/a
senadores,186,Márquez Alvarado,Martha Cecilia,PAN,f,29/07/1984,"Anticorrupción, Transparencia y Participación Ciudadana",Integrante
senadores,186,Márquez Alvarado,Martha Cecilia,PAN,f,29/07/1984,Derechos de la Niñez y de la Adolescencia,Integrante
senadores,186,Márquez Alvarado,Martha Cecilia,PAN,f,29/07/1984,Hacienda y Crédito Público,Integrante
senadores,186,Márquez Alvarado,Martha Cecilia,PAN,f,29/07/1984,Juventud y Deporte,Integrante
senadores,188,Martín del Campo Martín del Campo,Juan Antonio,PAN,v,07/02/1972,"Agricultura, Ganadería, Pesca y Desarrollo Rural",Secretario/a
senadores,188,Martín del Campo Martín del Campo,Juan Antonio,PAN,v,07/02/1972,Administración,Integrante
senadores,188,Martín del Campo Martín del Campo,Juan Antonio,PAN,v,07/02/1972,Comunicaciones y Transportes,Integrante
senadores,188,Martín del Campo Martín del Campo,Juan Antonio,PAN,v,07/02/1972,Recursos Hidráulicos,Integrante
senadores,191,Martínez Simón,Mayuli Latifa,PAN,f,13/01/1982,Estudios Legislativos Primera,Presidente/a
senadores,191,Martínez Simón,Mayuli Latifa,PAN,f,13/01/1982,Relaciones Exteriores Asia - Pacífico - África,Integrante
senadores,191,Martínez Simón,Mayuli Latifa,PAN,f,13/01/1982,Seguridad Social,Integrante
senadores,191,Martínez Simón,Mayuli Latifa,PAN,f,13/01/1982,Trabajo y Previsión Social,Integrante
senadores,191,Martínez Simón,Mayuli Latifa,PAN,f,13/01/1982,Turismo,Integrante
senadores,163,Moya Clemente,Roberto Juan,PAN,v,11/02/1954,Comunicaciones y Transportes,Integrante
senadores,163,Moya Clemente,Roberto Juan,PAN,v,11/02/1954,Cultura,Integrante
senadores,163,Moya Clemente,Roberto Juan,PAN,v,11/02/1954,Hacienda y Crédito Público,Integrante
senadores,163,Moya Clemente,Roberto Juan,PAN,v,11/02/1954,Minería y Desarrollo Regional,Integrante
senadores,163,Moya Clemente,Roberto Juan,PAN,v,11/02/1954,Relaciones Exteriores Europa,Integrante
senadores,159,Navarro Acevedo,Nadia,PAN,f,17/01/1959,Gobernación,Secretario/a
senadores,159,Navarro Acevedo,Nadia,PAN,f,17/01/1959,Justicia,Integrante
senadores,159,Navarro Acevedo,Nadia,PAN,f,17/01/1959,Para la Igualdad de Género,Integrante
senadores,159,Navarro Acevedo,Nadia,PAN,f,17/01/1959,Relaciones Exteriores,Integrante
senadores,159,Navarro Acevedo,Nadia,PAN,f,17/01/1959,Relaciones Exteriores América del Norte,Integrante
senadores,159,Navarro Acevedo,Nadia,PAN,f,17/01/1959,Relaciones Exteriores América Latina y el Caribe,Integrante
senadores,159,Navarro Acevedo,Nadia,PAN,f,17/01/1959,Seguridad Social,Integrante
senadores,171,Núñez Sánchez,Gloria Elizabeth,PAN,f,20/03/1984,Cultura,Secretario/a
senadores,171,Núñez Sánchez,Gloria Elizabeth,PAN,f,20/03/1984,Turismo,Secretario/a
senadores,171,Núñez Sánchez,Gloria Elizabeth,PAN,f,20/03/1984,"Anticorrupción, Transparencia y Participación Ciudadana",Integrante
senadores,171,Núñez Sánchez,Gloria Elizabeth,PAN,f,20/03/1984,"Desarrollo Urbano, Ordenamiento Territorial y Vivienda",Integrante
senadores,171,Núñez Sánchez,Gloria Elizabeth,PAN,f,20/03/1984,Desarrollo y Bienestar Social,Integrante
senadores,171,Núñez Sánchez,Gloria Elizabeth,PAN,f,20/03/1984,Marina,Integrante
senadores,195,Paz Alonzo,Raúl,PAN,v,21/02/1976,Recursos Hidráulicos,Presidente/a
senadores,195,Paz Alonzo,Raúl,PAN,v,21/02/1976,Energía,Integrante
senadores,195,Paz Alonzo,Raúl,PAN,v,21/02/1976,Seguridad Pública,Integrante
senadores,195,Paz Alonzo,Raúl,PAN,v,21/02/1976,Turismo,Integrante
senadores,225,Rementería del Puerto,Julen,PAN,v,21/07/1961,Reglamentos y Prácticas Parlamentarias,Presidente/a
senadores,225,Rementería del Puerto,Julen,PAN,v,21/07/1961,Energía,Secretario/a
senadores,225,Rementería del Puerto,Julen,PAN,v,21/07/1961,Comunicaciones y Transportes,Integrante
senadores,225,Rementería del Puerto,Julen,PAN,v,21/07/1961,Puntos Constitucionales,Integrante
senadores,225,Rementería del Puerto,Julen,PAN,v,21/07/1961,Recursos Hidráulicos,Integrante
senadores,226,Reynoso Sánchez,Alejandra Noemí,PAN,f,21/04/1975,Relaciones Exteriores,Secretario/a
senadores,226,Reynoso Sánchez,Alejandra Noemí,PAN,f,21/04/1975,Asuntos Fronterizos y Migratorios,Integrante
senadores,226,Reynoso Sánchez,Alejandra Noemí,PAN,f,21/04/1975,Economía,Integrante
senadores,226,Reynoso Sánchez,Alejandra Noemí,PAN,f,21/04/1975,Federalismo y Desarrollo Municipal,Integrante
senadores,226,Reynoso Sánchez,Alejandra Noemí,PAN,f,21/04/1975,"Medio Ambiente, Recursos Naturales y Cambio Climático",Integrante
senadores,226,Reynoso Sánchez,Alejandra Noemí,PAN,f,21/04/1975,Salud,Integrante
senadores,231,Rosales San Román,Indira de Jesús,PAN,f,30/09/1987,Justicia,Secretario/a
senadores,231,Rosales San Román,Indira de Jesús,PAN,f,30/09/1987,Puntos Constitucionales,Secretario/a
senadores,231,Rosales San Román,Indira de Jesús,PAN,f,30/09/1987,Gobernación,Integrante
senadores,231,Rosales San Román,Indira de Jesús,PAN,f,30/09/1987,Relaciones Exteriores Asia - Pacífico - África,Integrante
senadores,231,Rosales San Román,Indira de Jesús,PAN,f,30/09/1987,Salud,Integrante
senadores,217,Saldaña Cisneros,María Guadalupe,PAN,f,30/03/1972,"Medio Ambiente, Recursos Naturales y Cambio Climático",Secretario/a
senadores,217,Saldaña Cisneros,María Guadalupe,PAN,f,30/03/1972,"Agricultura, Ganadería, Pesca y Desarrollo Rural",Integrante
senadores,217,Saldaña Cisneros,María Guadalupe,PAN,f,30/03/1972,"Desarrollo Urbano, Ordenamiento Territorial y Vivienda",Integrante
senadores,217,Saldaña Cisneros,María Guadalupe,PAN,f,30/03/1972,Educación,Integrante
senadores,217,Saldaña Cisneros,María Guadalupe,PAN,f,30/03/1972,Turismo,Integrante
senadores,206,Vázquez Mota,Josefina Eugenia,PAN,f,20/01/1961,Derechos de la Niñez y de la Adolescencia,Presidente/a
senadores,206,Vázquez Mota,Josefina Eugenia,PAN,f,20/01/1961,Defensa Nacional,Integrante
senadores,206,Vázquez Mota,Josefina Eugenia,PAN,f,20/01/1961,Economía,Integrante
senadores,206,Vázquez Mota,Josefina Eugenia,PAN,f,20/01/1961,Relaciones Exteriores,Integrante
senadores,206,Vázquez Mota,Josefina Eugenia,PAN,f,20/01/1961,Seguridad Pública,Integrante
senadores,2050,Zepeda Hernández,Juan Manuel,PAN,v,10/11/1968,"Anticorrupción, Transparencia y Participación Ciudadana",Presidente/a
senadores,2050,Zepeda Hernández,Juan Manuel,PAN,v,10/11/1968,Asuntos Fronterizos y Migratorios,Integrante
senadores,2050,Zepeda Hernández,Juan Manuel,PAN,v,10/11/1968,Derechos Humanos,Integrante
senadores,213,Zepeda Vidales,Damián,PAN,v,17/11/1978,Estudios Legislativos Segunda,Integrante
senadores,213,Zepeda Vidales,Damián,PAN,v,17/11/1978,Gobernación,Integrante
senadores,213,Zepeda Vidales,Damián,PAN,v,17/11/1978,Justicia,Integrante
senadores,213,Zepeda Vidales,Damián,PAN,v,17/11/1978,Puntos Constitucionales,Integrante
senadores,291,Fócil Pérez,Juan Manuel,PRD,v,12/06/1963,Defensa Nacional,Secretario/a
senadores,291,Fócil Pérez,Juan Manuel,PRD,v,12/06/1963,Juventud y Deporte,Secretario/a
senadores,291,Fócil Pérez,Juan Manuel,PRD,v,12/06/1963,Economía,Integrante
senadores,291,Fócil Pérez,Juan Manuel,PRD,v,12/06/1963,Hacienda y Crédito Público,Integrante
senadores,291,Fócil Pérez,Juan Manuel,PRD,v,12/06/1963,Salud,Integrante
senadores,279,García Conejo,Antonio,PRD,v,05/09/1971,Turismo,Presidente/a
senadores,279,García Conejo,Antonio,PRD,v,05/09/1971,"Agricultura, Ganadería, Pesca y Desarrollo Rural",Integrante
senadores,279,García Conejo,Antonio,PRD,v,05/09/1971,"Desarrollo Urbano, Ordenamiento Territorial y Vivienda",Integrante
senadores,279,García Conejo,Antonio,PRD,v,05/09/1971,Gobernación,Integrante
senadores,279,García Conejo,Antonio,PRD,v,05/09/1971,Recursos Hidráulicos,Integrante
senadores,279,García Conejo,Antonio,PRD,v,05/09/1971,Relaciones Exteriores,Integrante
senadores,179,Mancera Espinosa,Miguel Ángel,PRD,v,16/01/1966,Comunicaciones y Transportes,Integrante
senadores,179,Mancera Espinosa,Miguel Ángel,PRD,v,16/01/1966,Estudios Legislativos Segunda,Integrante
senadores,179,Mancera Espinosa,Miguel Ángel,PRD,v,16/01/1966,Justicia,Integrante
senadores,179,Mancera Espinosa,Miguel Ángel,PRD,v,16/01/1966,"Medio Ambiente, Recursos Naturales y Cambio Climático",Integrante
senadores,179,Mancera Espinosa,Miguel Ángel,PRD,v,16/01/1966,Seguridad Pública,Integrante
senadores,251,Bañuelos de la Torre,Geovanna del Carmen,PT,f,23/02/1977,Administración,Integrante
senadores,251,Bañuelos de la Torre,Geovanna del Carmen,PT,f,23/02/1977,Jurisdiccional,Integrante
senadores,251,Bañuelos de la Torre,Geovanna del Carmen,PT,f,23/02/1977,Relaciones Exteriores Europa,Integrante
senadores,303,De la Sierra Arámburo,Nancy,PT,f,08/07/1969,Relaciones Exteriores,Secretario/a
senadores,303,De la Sierra Arámburo,Nancy,PT,f,08/07/1969,Estudios Legislativos Segunda,Integrante
senadores,303,De la Sierra Arámburo,Nancy,PT,f,08/07/1969,Medalla Belisario Domínguez,Integrante
senadores,303,De la Sierra Arámburo,Nancy,PT,f,08/07/1969,Puntos Constitucionales,Integrante
senadores,303,De la Sierra Arámburo,Nancy,PT,f,08/07/1969,"Radio, Televisión y Cinematografía",Integrante
senadores,181,León Gastélum,Alejandra del Carmen,PT,f,07/06/1976,Para la Igualdad de Género,Secretario/a
senadores,181,León Gastélum,Alejandra del Carmen,PT,f,07/06/1976,Reforma Agraria,Secretario/a
senadores,181,León Gastélum,Alejandra del Carmen,PT,f,07/06/1976,Gobernación,Integrante
senadores,181,León Gastélum,Alejandra del Carmen,PT,f,07/06/1976,"Medio Ambiente, Recursos Naturales y Cambio Climático",Integrante
senadores,181,León Gastélum,Alejandra del Carmen,PT,f,07/06/1976,Relaciones Exteriores América Latina y el Caribe,Integrante
senadores,183,Lucero Olivas,Miguel Ángel,PT,v,22/04/1971,Minería y Desarrollo Regional,Presidente/a
senadores,183,Lucero Olivas,Miguel Ángel,PT,v,22/04/1971,Defensa Nacional,Integrante
senadores,183,Lucero Olivas,Miguel Ángel,PT,v,22/04/1971,Justicia,Integrante
senadores,183,Lucero Olivas,Miguel Ángel,PT,v,22/04/1971,Turismo,Integrante
senadores,174,Padilla Peña,Joel,PT,v,22/07/1959,Federalismo y Desarrollo Municipal,Secretario/a
senadores,174,Padilla Peña,Joel,PT,v,22/07/1959,"Agricultura, Ganadería, Pesca y Desarrollo Rural",Integrante
senadores,174,Padilla Peña,Joel,PT,v,22/07/1959,Educación,Integrante
senadores,174,Padilla Peña,Joel,PT,v,22/07/1959,Estudios Legislativos,Integrante
senadores,174,Padilla Peña,Joel,PT,v,22/07/1959,Relaciones Exteriores América del Norte,Integrante
senadores,221,Pinedo Alonso,Cora Cecilia,PT,f,26/11/1967,Relaciones Exteriores Asia - Pacífico - África,Presidente/a
senadores,221,Pinedo Alonso,Cora Cecilia,PT,f,26/11/1967,Energía,Integrante
senadores,221,Pinedo Alonso,Cora Cecilia,PT,f,26/11/1967,Estudios Legislativos Primera,Integrante
senadores,221,Pinedo Alonso,Cora Cecilia,PT,f,26/11/1967,Marina,Integrante
senadores,221,Pinedo Alonso,Cora Cecilia,PT,f,26/11/1967,Salud,Integrante
senadores,248,Ávila Vázquez,Katya Elizabeth,PES,f,09/07/1969,Administración,Secretario/a
senadores,248,Ávila Vázquez,Katya Elizabeth,PES,f,09/07/1969,"Desarrollo Urbano, Ordenamiento Territorial y Vivienda",Integrante
senadores,248,Ávila Vázquez,Katya Elizabeth,PES,f,09/07/1969,Juventud y Deporte,Integrante
senadores,248,Ávila Vázquez,Katya Elizabeth,PES,f,09/07/1969,Zonas Metropolitanas y Movilidad,Integrante
senadores,304,De León Villard,Sasil Dora Luz,PES,f,08/07/1969,Medalla Belisario Domínguez,Presidente/a
senadores,304,De León Villard,Sasil Dora Luz,PES,f,08/07/1969,Asuntos Fronterizos y Migratorios,Secretario/a
senadores,304,De León Villard,Sasil Dora Luz,PES,f,08/07/1969,Derechos de la Niñez y de la Adolescencia,Integrante
senadores,304,De León Villard,Sasil Dora Luz,PES,f,08/07/1969,Hacienda y Crédito Público,Integrante
senadores,304,De León Villard,Sasil Dora Luz,PES,f,08/07/1969,Relaciones Exteriores,Integrante
senadores,162,Mora Arellano,Elvia Marcela,PES,f,11/02/1954,Desarrollo y Bienestar Social,Presidente/a
senadores,162,Mora Arellano,Elvia Marcela,PES,f,11/02/1954,Ciencia y Tecnología,Integrante
senadores,162,Mora Arellano,Elvia Marcela,PES,f,11/02/1954,Derechos de la Niñez y de la Adolescencia,Integrante
senadores,162,Mora Arellano,Elvia Marcela,PES,f,11/02/1954,Jurisdiccional,Integrante
senadores,162,Mora Arellano,Elvia Marcela,PES,f,11/02/1954,Justicia,Integrante
senadores,162,Mora Arellano,Elvia Marcela,PES,f,11/02/1954,Minería y Desarrollo Regional,Integrante
senadores,162,Mora Arellano,Elvia Marcela,PES,f,11/02/1954,Trabajo y Previsión Social,Integrante
senadores,230,Romo Molina,Eunice Renata,PES,f,15/06/1949,Relaciones Exteriores América Latina y el Caribe,Secretario/a
senadores,230,Romo Molina,Eunice Renata,PES,f,15/06/1949,"Anticorrupción, Transparencia y Participación Ciudadana",Integrante
senadores,230,Romo Molina,Eunice Renata,PES,f,15/06/1949,Comunicaciones y Transportes,Integrante
senadores,230,Romo Molina,Eunice Renata,PES,f,15/06/1949,Zonas Metropolitanas y Movilidad,Integrante
senadores,242,Aceves del Olmo,Carlos Humberto,PRI,v,05/11/1940,Trabajo y Previsión Social,Secretario/a
senadores,242,Aceves del Olmo,Carlos Humberto,PRI,v,05/11/1940,"Desarrollo Urbano, Ordenamiento Territorial y Vivienda",Integrante
senadores,242,Aceves del Olmo,Carlos Humberto,PRI,v,05/11/1940,Energía,Integrante
senadores,242,Aceves del Olmo,Carlos Humberto,PRI,v,05/11/1940,"Medio Ambiente, Recursos Naturales y Cambio Climático",Integrante
senadores,242,Aceves del Olmo,Carlos Humberto,PRI,v,05/11/1940,Seguridad Social,Integrante
senadores,245,Anaya Mota,Claudia Edith,PRI,f,06/06/1979,Justicia,Secretario/a
senadores,245,Anaya Mota,Claudia Edith,PRI,f,06/06/1979,Reglamentos y Prácticas Parlamentarias,Secretario/a
senadores,245,Anaya Mota,Claudia Edith,PRI,f,06/06/1979,Economía,Integrante
senadores,245,Anaya Mota,Claudia Edith,PRI,f,06/06/1979,Gobernación,Integrante
senadores,245,Anaya Mota,Claudia Edith,PRI,f,06/06/1979,Hacienda y Crédito Público,Integrante
senadores,245,Anaya Mota,Claudia Edith,PRI,f,06/06/1979,Seguridad Pública,Integrante
senadores,246,Añorve Baños,Manuel,PRI,v,15/05/1957,Estudios Legislativos,Presidente/a
senadores,246,Añorve Baños,Manuel,PRI,v,15/05/1957,Comunicaciones y Transportes,Integrante
senadores,246,Añorve Baños,Manuel,PRI,v,15/05/1957,Defensa Nacional,Integrante
senadores,246,Añorve Baños,Manuel,PRI,v,15/05/1957,Relaciones Exteriores Europa,Integrante
senadores,246,Añorve Baños,Manuel,PRI,v,15/05/1957,Turismo,Integrante
senadores,249,Ávila Villegas,Eruviel,PRI,v,01/05/1969,Marina,Presidente/a
senadores,249,Ávila Villegas,Eruviel,PRI,v,01/05/1969,Cultura,Integrante
senadores,249,Ávila Villegas,Eruviel,PRI,v,01/05/1969,Medalla Belisario Domínguez,Integrante
senadores,249,Ávila Villegas,Eruviel,PRI,v,01/05/1969,"Radio, Televisión y Cinematografía",Integrante
senadores,249,Ávila Villegas,Eruviel,PRI,v,01/05/1969,Relaciones Exteriores Asia - Pacífico - África,Integrante
senadores,244,Beltrones Sánchez,Sylvana,PRI,f,11/08/1982,Puntos Constitucionales,Secretario/a
senadores,244,Beltrones Sánchez,Sylvana,PRI,f,11/08/1982,Salud,Secretario/a
senadores,244,Beltrones Sánchez,Sylvana,PRI,f,11/08/1982,Derechos Humanos,Integrante
senadores,244,Beltrones Sánchez,Sylvana,PRI,f,11/08/1982,"Medio Ambiente, Recursos Naturales y Cambio Climático",Integrante
senadores,281,García Yáñez,Ángel,PRI,v,14/12/1967,Educación,Secretario/a
senadores,281,García Yáñez,Ángel,PRI,v,14/12/1967,Seguridad Social,Secretario/a
senadores,281,García Yáñez,Ángel,PRI,v,14/12/1967,"Agricultura, Ganadería, Pesca y Desarrollo Rural",Integrante
senadores,281,García Yáñez,Ángel,PRI,v,14/12/1967,Comunicaciones y Transportes,Integrante
senadores,281,García Yáñez,Ángel,PRI,v,14/12/1967,Derechos de la Niñez y de la Adolescencia,Integrante
senadores,189,Martínez García,Verónica,PRI,f,11/01/1984,Economía,Secretario/a
senadores,189,Martínez García,Verónica,PRI,f,11/01/1984,Seguridad Pública,Secretario/a
senadores,189,Martínez García,Verónica,PRI,f,11/01/1984,Asuntos Fronterizos y Migratorios,Integrante
senadores,189,Martínez García,Verónica,PRI,f,11/01/1984,Juventud y Deporte,Integrante
senadores,189,Martínez García,Verónica,PRI,f,11/01/1984,Minería y Desarrollo Regional,Integrante
senadores,193,Mayorga Delgado,Nuvia Magdalena,PRI,f,31/01/1966,Administración,Secretario/a
senadores,193,Mayorga Delgado,Nuvia Magdalena,PRI,f,31/01/1966,Hacienda y Crédito Público,Secretario/a
senadores,193,Mayorga Delgado,Nuvia Magdalena,PRI,f,31/01/1966,"Anticorrupción, Transparencia y Participación Ciudadana",Integrante
senadores,193,Mayorga Delgado,Nuvia Magdalena,PRI,f,31/01/1966,Asuntos Indígenas,Integrante
senadores,193,Mayorga Delgado,Nuvia Magdalena,PRI,f,31/01/1966,Para la Igualdad de Género,Integrante
senadores,193,Mayorga Delgado,Nuvia Magdalena,PRI,f,31/01/1966,Salud,Integrante
senadores,175,Paredes Rangel,Beatriz Elena,PRI,f,18/08/1953,Ciencia y Tecnología,Presidente/a
senadores,175,Paredes Rangel,Beatriz Elena,PRI,f,18/08/1953,"Agricultura, Ganadería, Pesca y Desarrollo Rural",Integrante
senadores,175,Paredes Rangel,Beatriz Elena,PRI,f,18/08/1953,Asuntos Fronterizos y Migratorios,Integrante
senadores,175,Paredes Rangel,Beatriz Elena,PRI,f,18/08/1953,Educación,Integrante
senadores,175,Paredes Rangel,Beatriz Elena,PRI,f,18/08/1953,Relaciones Exteriores,Integrante
